Invoice_ID,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax,Total,Date,Time,Payment,Rating
INV000223,C,Naypyitaw,Normal,Male,Health & Beauty,45.04,8,8.13,111.93,2023-05-25,16:55,Cash,5.7
INV000224,B,Yangon,Normal,Female,Home & Lifestyle,59.22,7,7.75,278.0,2023-09-26,15:52,Cash,4.3
INV000225,B,Mandalay,Normal,Male,Home & Lifestyle,44.4,7,7.3,425.51,2023-10-25,14:02,Ewallet,9.0
INV000226,B,Mandalay,Normal,Male,Sports & Travel,27.41,3,2.23,304.49,2023-10-02,17:22,Cash,7.0
INV000227,C,Yangon,Normal,Female,Health & Beauty,96.53,2,7.34,411.58,2023-03-03,11:15,Credit card,8.6
INV000228,A,Naypyitaw,Member,Male,Sports & Travel,50.99,5,7.23,470.65,2023-02-02,8:23,Ewallet,9.7
INV000229,A,Mandalay,Normal,Male,Sports & Travel,75.56,6,5.73,441.35,2023-09-05,14:03,Credit card,9.2
INV000230,B,Naypyitaw,Normal,Male,Sports & Travel,61.76,3,3.24,234.93,2023-09-22,11:11,Ewallet,6.7
INV000231,A,Yangon,Member,Male,Food & Beverages,55.13,1,7.07,491.65,2023-01-28,11:58,Ewallet,8.5
INV000232,A,Yangon,Normal,Female,Home & Lifestyle,84.13,9,9.63,493.12,2023-12-15,11:12,Cash,5.4
INV000233,A,Naypyitaw,Member,Male,Electronic Accessories,41.63,5,9.55,105.36,2023-12-15,14:10,Cash,4.4
INV000234,A,Naypyitaw,Member,Female,Electronic Accessories,47.66,3,4.62,424.32,2023-05-13,17:17,Credit card,6.2
INV000235,A,Yangon,Normal,Male,Fashion Accessories,63.99,2,1.32,305.97,2023-07-02,15:45,Ewallet,4.8
INV000236,C,Yangon,Normal,Male,Electronic Accessories,29.9,9,9.56,316.29,2023-04-30,8:32,Cash,5.2
INV000237,A,Naypyitaw,Normal,Male,Home & Lifestyle,75.15,2,4.36,355.71,2023-06-01,16:43,Ewallet,9.1
INV000238,B,Mandalay,Normal,Female,Sports & Travel,55.14,2,3.27,181.18,2023-08-29,14:50,Ewallet,6.4
INV000239,A,Yangon,Member,Female,Home & Lifestyle,86.27,3,7.91,93.75,2023-04-21,14:05,Cash,9.3
INV000240,B,Mandalay,Normal,Female,Fashion Accessories,89.86,2,2.4,460.71,2023-07-15,11:42,Credit card,4.7
INV000241,A,Yangon,Member,Male,Food & Beverages,41.46,2,8.07,428.77,2023-11-10,9:10,Ewallet,6.9
INV000242,A,Naypyitaw,Member,Male,Home & Lifestyle,80.1,8,6.3,372.23,2023-12-12,17:05,Cash,4.7
INV000243,A,Mandalay,Normal,Male,Sports & Travel,64.08,3,1.17,314.89,2023-11-11,16:15,Ewallet,6.8
INV000244,C,Mandalay,Member,Male,Home & Lifestyle,68.08,3,4.31,208.01,2023-12-18,18:18,Cash,9.5
INV000245,A,Mandalay,Member,Female,Sports & Travel,91.54,8,4.28,288.01,2023-07-17,14:16,Ewallet,6.5
INV000246,A,Yangon,Member,Female,Food & Beverages,22.46,1,7.98,62.07,2023-02-20,16:17,Ewallet,10.0
INV000247,C,Yangon,Normal,Female,Electronic Accessories,55.52,8,7.21,341.35,2023-01-23,18:28,Credit card,7.4
INV000248,B,Mandalay,Normal,Male,Home & Lifestyle,11.08,7,8.91,446.88,2023-09-09,8:45,Cash,9.5
INV000249,A,Mandalay,Member,Female,Sports & Travel,34.11,6,9.67,378.62,2023-06-11,18:03,Cash,4.9
INV000250,C,Mandalay,Member,Male,Sports & Travel,58.81,3,5.55,185.46,2023-04-13,17:09,Cash,6.4
INV000251,A,Mandalay,Normal,Female,Sports & Travel,57.23,9,8.93,202.89,2023-11-15,14:36,Cash,6.1
INV000252,C,Yangon,Member,Male,Sports & Travel,31.35,8,4.01,409.48,2023-06-21,12:30,Ewallet,4.6
INV000253,A,Yangon,Member,Female,Food & Beverages,49.16,5,9.56,295.45,2023-01-24,17:14,Ewallet,5.6
INV000254,C,Yangon,Normal,Male,Fashion Accessories,67.49,3,4.15,459.37,2023-09-27,10:35,Cash,6.8
INV000255,B,Yangon,Normal,Female,Sports & Travel,24.48,1,4.45,173.26,2023-06-05,15:19,Credit card,8.2
INV000256,B,Mandalay,Normal,Male,Electronic Accessories,42.92,2,4.79,139.98,2023-01-10,15:41,Cash,6.9
INV000257,B,Mandalay,Normal,Female,Food & Beverages,50.55,5,8.0,492.73,2023-06-14,19:51,Ewallet,5.0
INV000258,B,Mandalay,Normal,Male,Sports & Travel,82.33,8,2.65,63.91,2023-05-14,17:06,Cash,4.6
INV000259,B,Yangon,Normal,Male,Sports & Travel,11.51,8,4.25,477.87,2023-01-06,8:41,Cash,6.0
INV000260,C,Naypyitaw,Member,Male,Sports & Travel,21.3,6,5.15,179.23,2023-11-24,11:38,Credit card,9.2
INV000261,C,Yangon,Member,Male,Food & Beverages,31.45,1,8.43,217.05,2023-02-24,14:59,Credit card,4.2
INV000262,B,Yangon,Normal,Male,Health & Beauty,38.65,3,1.06,336.54,2023-08-06,13:26,Cash,8.0
INV000263,C,Naypyitaw,Member,Female,Food & Beverages,53.6,3,2.89,308.51,2023-10-31,14:07,Cash,9.3
INV000264,B,Naypyitaw,Member,Male,Food & Beverages,29.85,3,4.26,71.27,2023-12-31,9:10,Ewallet,9.4
INV000265,C,Yangon,Member,Male,Electronic Accessories,26.74,3,8.7,233.5,2023-08-06,15:34,Ewallet,7.1
INV000266,A,Yangon,Member,Female,Sports & Travel,35.09,9,9.79,261.03,2023-12-01,17:29,Credit card,4.9
INV000267,C,Yangon,Member,Female,Sports & Travel,83.64,8,4.49,116.44,2023-12-25,13:06,Cash,7.4
INV000268,B,Naypyitaw,Member,Male,Health & Beauty,39.32,5,6.17,137.23,2023-09-24,10:53,Ewallet,8.1
INV000269,C,Naypyitaw,Member,Female,Home & Lifestyle,61.32,6,7.09,239.53,2023-04-07,16:07,Cash,9.7
INV000270,B,Naypyitaw,Normal,Female,Health & Beauty,27.11,4,3.07,215.29,2023-12-27,12:03,Ewallet,4.4
INV000271,C,Mandalay,Member,Male,Health & Beauty,44.14,8,1.92,90.82,2023-05-20,10:16,Ewallet,7.6
INV000272,B,Yangon,Member,Female,Sports & Travel,61.91,9,2.68,291.61,2023-02-16,13:04,Cash,9.3
INV000273,A,Naypyitaw,Normal,Male,Electronic Accessories,95.9,2,5.93,365.5,2023-01-16,11:01,Credit card,5.1
INV000274,A,Naypyitaw,Member,Female,Electronic Accessories,48.12,4,7.1,89.63,2023-04-29,15:34,Credit card,5.2
INV000275,A,Naypyitaw,Normal,Female,Fashion Accessories,49.12,6,2.8,216.64,2023-06-11,10:34,Cash,6.0
INV000276,B,Yangon,Normal,Female,Health & Beauty,34.17,1,7.68,154.51,2023-05-09,18:44,Credit card,4.9
INV000277,B,Mandalay,Member,Male,Food & Beverages,46.43,8,6.42,223.88,2023-05-13,11:34,Ewallet,4.4
INV000278,C,Mandalay,Member,Female,Electronic Accessories,99.45,7,6.82,398.92,2023-10-17,11:20,Cash,9.2
INV000279,C,Mandalay,Normal,Female,Fashion Accessories,71.37,8,9.13,320.66,2023-12-20,17:55,Cash,7.8
INV000280,C,Mandalay,Member,Male,Health & Beauty,84.76,7,8.48,182.94,2023-01-17,18:15,Ewallet,5.4
INV000281,B,Naypyitaw,Normal,Male,Health & Beauty,97.54,4,1.98,83.94,2023-11-24,13:15,Cash,9.5
INV000282,C,Naypyitaw,Normal,Male,Electronic Accessories,76.31,1,1.67,325.8,2023-11-10,8:28,Cash,4.2
INV000283,B,Mandalay,Member,Female,Electronic Accessories,19.97,5,3.36,313.77,2023-07-12,18:22,Ewallet,6.5
INV000284,C,Mandalay,Member,Male,Sports & Travel,72.32,3,1.73,188.58,2023-11-23,15:17,Cash,7.8
INV000285,C,Naypyitaw,Normal,Male,Home & Lifestyle,11.37,2,5.72,485.92,2023-04-29,18:46,Credit card,9.8
INV000286,C,Yangon,Normal,Male,Food & Beverages,82.08,2,4.28,235.23,2023-09-24,16:06,Credit card,9.3
INV000287,A,Naypyitaw,Member,Male,Sports & Travel,75.62,8,9.74,422.09,2023-08-22,8:37,Credit card,5.4
INV000288,B,Naypyitaw,Member,Male,Fashion Accessories,29.07,1,4.63,117.23,2023-09-29,15:57,Cash,5.5
INV000289,C,Naypyitaw,Member,Female,Sports & Travel,40.32,8,6.62,120.56,2023-09-25,12:02,Cash,8.0
INV000290,B,Naypyitaw,Normal,Female,Home & Lifestyle,93.33,4,2.02,50.85,2023-09-21,16:10,Ewallet,6.8
INV000291,C,Mandalay,Normal,Female,Food & Beverages,97.19,3,3.13,254.51,2023-05-26,9:57,Credit card,8.3
INV000292,B,Yangon,Member,Female,Fashion Accessories,70.81,3,5.57,110.12,2023-08-26,17:36,Ewallet,8.0
INV000293,B,Naypyitaw,Member,Female,Food & Beverages,53.83,8,4.24,74.03,2023-02-03,10:21,Cash,8.8
INV000294,B,Mandalay,Member,Male,Fashion Accessories,70.24,8,4.78,451.26,2023-10-26,11:48,Ewallet,8.7
INV000295,C,Yangon,Member,Female,Fashion Accessories,20.94,2,3.22,209.29,2023-12-11,14:12,Cash,8.2
INV000296,B,Mandalay,Member,Male,Home & Lifestyle,89.62,2,8.59,410.11,2023-03-01,17:08,Credit card,9.6
INV000297,B,Mandalay,Member,Male,Health & Beauty,91.23,9,7.79,84.02,2023-02-11,19:17,Ewallet,6.7
INV000298,B,Naypyitaw,Member,Male,Health & Beauty,86.79,7,4.75,327.96,2023-03-30,14:59,Ewallet,9.8
INV000299,A,Naypyitaw,Normal,Female,Fashion Accessories,99.49,8,7.31,458.22,2023-12-14,14:37,Ewallet,7.8
INV000300,C,Mandalay,Normal,Female,Food & Beverages,36.21,2,3.59,36.58,2023-11-13,16:33,Cash,6.6
INV000301,B,Mandalay,Member,Male,Electronic Accessories,94.68,2,9.15,337.04,2023-04-05,16:13,Cash,5.2
INV000302,A,Mandalay,Member,Male,Health & Beauty,56.14,5,1.12,327.64,2023-01-08,11:55,Ewallet,9.8
INV000303,B,Naypyitaw,Member,Male,Fashion Accessories,80.15,7,3.69,94.05,2023-02-04,12:22,Ewallet,6.6
INV000304,A,Yangon,Normal,Male,Electronic Accessories,47.28,1,9.02,440.51,2023-01-27,17:17,Credit card,6.9
INV000305,B,Mandalay,Member,Female,Sports & Travel,41.78,3,9.86,58.18,2023-04-13,10:53,Ewallet,8.9
INV000306,B,Yangon,Normal,Male,Electronic Accessories,45.0,4,1.43,183.03,2023-08-15,14:56,Credit card,9.3
INV000307,B,Mandalay,Member,Female,Sports & Travel,52.13,4,5.81,51.01,2023-05-21,14:41,Ewallet,6.8
INV000308,C,Yangon,Normal,Female,Home & Lifestyle,53.34,4,10.0,257.78,2023-05-05,19:55,Cash,4.2
INV000309,B,Yangon,Normal,Male,Food & Beverages,13.96,4,9.9,325.01,2023-07-12,17:15,Ewallet,4.9
INV000310,C,Naypyitaw,Member,Female,Health & Beauty,43.76,4,6.87,425.9,2023-06-28,8:38,Ewallet,6.8
INV000311,C,Mandalay,Member,Female,Health & Beauty,74.63,3,8.43,496.76,2023-09-15,9:38,Ewallet,5.0
INV000312,B,Mandalay,Normal,Male,Health & Beauty,45.06,7,3.87,461.22,2023-04-26,19:11,Cash,10.0
INV000313,C,Yangon,Member,Male,Home & Lifestyle,16.18,5,4.42,216.21,2023-02-20,12:45,Ewallet,5.6
INV000314,C,Yangon,Normal,Male,Electronic Accessories,22.89,5,7.57,492.28,2023-09-13,19:02,Ewallet,4.2
INV000315,A,Naypyitaw,Normal,Female,Health & Beauty,25.88,5,6.09,136.4,2023-12-09,15:00,Ewallet,7.7
INV000316,B,Mandalay,Normal,Female,Home & Lifestyle,15.33,9,1.18,146.42,2023-12-12,13:08,Ewallet,4.7
INV000317,C,Yangon,Member,Female,Food & Beverages,92.25,5,6.8,413.11,2023-08-12,15:55,Ewallet,7.7
INV000318,C,Mandalay,Member,Male,Food & Beverages,74.72,3,1.31,162.85,2023-05-01,14:41,Ewallet,9.5
INV000319,A,Naypyitaw,Member,Male,Electronic Accessories,40.05,2,6.22,280.18,2023-03-02,9:12,Ewallet,6.9
INV000320,A,Naypyitaw,Member,Female,Sports & Travel,34.08,1,5.39,287.35,2023-06-07,19:03,Cash,8.2
INV000321,C,Mandalay,Normal,Female,Fashion Accessories,14.41,6,5.16,287.04,2023-09-18,13:48,Credit card,6.6
INV000322,A,Yangon,Member,Male,Health & Beauty,94.19,1,8.42,460.29,2023-09-19,10:50,Ewallet,6.7
INV000323,A,Yangon,Normal,Female,Fashion Accessories,77.83,9,4.04,344.79,2023-03-14,10:48,Credit card,4.9
INV000324,B,Naypyitaw,Member,Female,Electronic Accessories,11.9,8,4.81,196.23,2023-01-26,11:01,Cash,4.8
INV000325,C,Yangon,Normal,Male,Home & Lifestyle,30.7,2,5.84,258.13,2023-01-24,16:23,Ewallet,9.9
INV000326,C,Yangon,Member,Female,Home & Lifestyle,17.65,8,7.11,251.95,2023-09-09,17:00,Ewallet,5.9
INV000327,A,Mandalay,Member,Female,Electronic Accessories,50.54,6,6.83,95.49,2023-06-06,10:32,Cash,8.0
INV000328,B,Mandalay,Member,Female,Sports & Travel,14.01,1,7.14,351.06,2023-02-16,14:23,Ewallet,4.1
INV000329,B,Mandalay,Normal,Male,Sports & Travel,25.57,1,4.98,310.42,2023-12-14,13:50,Cash,8.0
INV000330,C,Mandalay,Normal,Female,Food & Beverages,38.96,5,2.52,302.24,2023-01-19,14:08,Cash,8.9
INV000331,A,Yangon,Normal,Female,Electronic Accessories,46.5,8,2.0,400.18,2023-07-12,16:57,Cash,7.4
INV000332,A,Mandalay,Normal,Male,Sports & Travel,54.89,2,9.47,457.01,2023-03-04,10:54,Cash,4.0
INV000333,C,Yangon,Member,Female,Health & Beauty,85.75,5,6.32,249.65,2023-08-09,14:44,Credit card,4.6
INV000334,B,Mandalay,Member,Male,Electronic Accessories,13.2,6,6.96,477.51,2023-10-10,9:55,Cash,5.5
INV000335,A,Yangon,Normal,Female,Home & Lifestyle,90.33,4,9.31,68.39,2023-11-19,10:46,Cash,5.9
INV000336,A,Yangon,Normal,Male,Sports & Travel,41.76,4,1.5,414.97,2023-11-29,18:52,Credit card,8.9
INV000337,A,Naypyitaw,Normal,Female,Electronic Accessories,27.56,5,8.69,474.75,2023-02-08,11:16,Ewallet,6.9
INV000338,B,Naypyitaw,Member,Male,Sports & Travel,69.36,1,8.52,142.3,2023-02-01,12:33,Cash,4.9
INV000339,B,Mandalay,Normal,Male,Electronic Accessories,44.47,2,4.69,460.8,2023-04-13,18:59,Cash,5.3
INV000340,C,Naypyitaw,Member,Female,Food & Beverages,77.26,7,1.74,81.38,2023-01-27,17:55,Credit card,6.4
INV000341,A,Naypyitaw,Member,Male,Health & Beauty,39.5,5,8.79,316.1,2023-04-07,11:29,Credit card,7.5
INV000342,A,Mandalay,Normal,Male,Home & Lifestyle,40.1,2,5.72,131.82,2023-02-27,14:09,Ewallet,7.3
INV000343,C,Naypyitaw,Normal,Female,Home & Lifestyle,18.21,9,8.29,263.12,2023-09-08,17:30,Ewallet,7.7
INV000344,A,Yangon,Normal,Male,Food & Beverages,46.15,7,1.73,178.91,2023-06-05,19:45,Cash,10.0
INV000345,A,Naypyitaw,Normal,Female,Food & Beverages,26.03,8,2.08,281.8,2023-11-17,9:40,Ewallet,4.4
INV000346,B,Yangon,Normal,Female,Sports & Travel,85.48,7,6.89,22.46,2023-10-22,10:21,Cash,8.6
INV000347,C,Mandalay,Normal,Male,Food & Beverages,43.45,1,9.27,218.47,2023-12-16,11:19,Cash,6.9
INV000348,A,Mandalay,Member,Female,Electronic Accessories,73.13,1,4.27,278.71,2023-01-29,13:13,Ewallet,5.3
INV000349,A,Naypyitaw,Member,Female,Health & Beauty,41.72,7,3.51,436.94,2023-02-08,9:29,Ewallet,8.2
INV000350,C,Naypyitaw,Normal,Female,Home & Lifestyle,35.49,7,5.31,183.23,2023-05-23,9:40,Cash,7.7
INV000351,A,Naypyitaw,Member,Male,Electronic Accessories,80.22,8,5.06,414.34,2023-04-08,13:30,Credit card,5.2
INV000352,C,Naypyitaw,Member,Male,Sports & Travel,42.0,7,5.27,200.7,2023-02-17,12:42,Cash,5.5
INV000353,C,Yangon,Normal,Female,Home & Lifestyle,44.01,2,4.33,178.37,2023-08-23,11:43,Ewallet,5.7
INV000354,A,Yangon,Member,Female,Electronic Accessories,67.97,4,5.75,185.71,2023-12-16,19:08,Cash,8.7
INV000355,A,Naypyitaw,Normal,Female,Electronic Accessories,71.58,8,6.76,334.97,2023-05-14,14:42,Ewallet,7.4
INV000356,C,Naypyitaw,Normal,Male,Sports & Travel,88.14,8,9.42,154.76,2023-06-20,18:51,Cash,8.0
INV000357,B,Yangon,Normal,Female,Sports & Travel,16.07,2,8.85,128.07,2023-04-18,10:38,Cash,8.8
INV000358,C,Yangon,Member,Male,Fashion Accessories,58.53,7,2.95,310.35,2023-12-22,12:29,Ewallet,4.7
INV000359,A,Naypyitaw,Normal,Female,Home & Lifestyle,86.98,7,4.13,27.62,2023-01-22,15:38,Ewallet,8.2
INV000360,C,Mandalay,Member,Female,Health & Beauty,78.98,9,5.39,55.94,2023-06-08,9:38,Credit card,4.5
INV000361,C,Yangon,Normal,Female,Sports & Travel,60.72,8,6.48,303.32,2023-08-11,16:25,Credit card,5.1
INV000362,B,Yangon,Member,Male,Sports & Travel,74.77,7,6.09,466.52,2023-04-10,18:54,Ewallet,8.9
INV000363,C,Naypyitaw,Member,Female,Health & Beauty,21.8,1,9.46,461.68,2023-07-26,18:05,Cash,6.6
INV000364,A,Yangon,Member,Male,Home & Lifestyle,32.54,9,9.07,391.66,2023-01-04,17:57,Cash,4.1
INV000365,A,Yangon,Normal,Male,Fashion Accessories,71.13,8,4.56,483.09,2023-09-17,12:58,Ewallet,5.8
INV000366,C,Naypyitaw,Normal,Female,Home & Lifestyle,87.13,9,8.75,113.5,2023-08-10,15:02,Credit card,7.3
INV000367,A,Mandalay,Normal,Female,Electronic Accessories,56.66,6,7.35,69.47,2023-07-26,15:59,Credit card,8.4
INV000368,B,Yangon,Normal,Female,Home & Lifestyle,77.1,6,6.71,399.41,2023-08-08,17:32,Ewallet,4.7
INV000369,B,Naypyitaw,Member,Female,Home & Lifestyle,36.5,4,2.03,192.66,2023-04-22,8:18,Cash,4.3
INV000370,B,Mandalay,Member,Male,Fashion Accessories,79.45,5,4.88,255.33,2023-10-03,15:34,Cash,8.7
INV000371,B,Yangon,Normal,Female,Health & Beauty,71.9,6,1.93,488.72,2023-12-28,19:35,Ewallet,7.7
INV000372,A,Yangon,Normal,Female,Health & Beauty,12.38,1,8.33,137.85,2023-02-13,16:45,Ewallet,8.7
INV000373,B,Naypyitaw,Member,Male,Health & Beauty,96.54,5,8.88,86.4,2023-02-01,9:24,Ewallet,7.8
INV000374,A,Mandalay,Normal,Male,Health & Beauty,52.12,3,8.89,388.64,2023-06-25,9:58,Credit card,4.9
INV000375,C,Yangon,Member,Female,Sports & Travel,97.09,5,6.32,440.97,2023-09-18,17:07,Ewallet,9.5
INV000376,A,Naypyitaw,Member,Female,Sports & Travel,24.4,1,8.15,196.92,2023-12-14,10:43,Credit card,5.5
INV000377,B,Yangon,Member,Male,Fashion Accessories,82.63,9,3.02,428.45,2023-10-25,17:24,Cash,9.8
INV000378,B,Mandalay,Member,Male,Home & Lifestyle,38.5,3,8.16,33.29,2023-01-27,9:34,Ewallet,8.7
INV000379,B,Mandalay,Member,Male,Home & Lifestyle,88.89,4,9.88,379.16,2023-03-27,19:42,Ewallet,5.4
INV000380,B,Yangon,Normal,Male,Sports & Travel,90.67,5,3.94,210.7,2023-06-17,10:57,Ewallet,8.7
INV000381,A,Mandalay,Member,Female,Fashion Accessories,30.53,9,8.56,199.71,2023-11-21,16:48,Ewallet,6.2
INV000382,A,Yangon,Member,Male,Electronic Accessories,82.12,3,4.36,391.26,2023-04-02,9:28,Credit card,4.0
INV000383,C,Yangon,Normal,Male,Fashion Accessories,94.75,6,8.43,369.94,2023-11-16,14:11,Ewallet,9.2
INV000384,B,Yangon,Member,Male,Sports & Travel,59.54,4,1.78,193.77,2023-05-24,15:43,Ewallet,6.1
INV000385,C,Yangon,Normal,Female,Health & Beauty,90.52,2,5.27,260.53,2023-09-12,11:49,Credit card,4.9
INV000386,B,Yangon,Normal,Male,Sports & Travel,79.51,6,9.62,179.62,2023-12-30,19:11,Ewallet,7.0
INV000387,C,Mandalay,Normal,Male,Home & Lifestyle,91.26,5,5.37,148.46,2023-10-04,8:49,Ewallet,9.8
INV000388,C,Mandalay,Normal,Male,Home & Lifestyle,57.31,4,6.97,294.72,2023-08-03,15:14,Ewallet,7.3
INV000389,B,Yangon,Normal,Male,Food & Beverages,99.64,5,2.51,86.44,2023-11-30,18:03,Cash,6.6
INV000390,C,Yangon,Member,Female,Fashion Accessories,92.92,9,3.85,174.95,2023-10-03,15:50,Credit card,8.1
INV000391,A,Naypyitaw,Normal,Female,Home & Lifestyle,29.38,1,8.06,430.23,2023-10-16,11:52,Cash,5.4
INV000392,C,Mandalay,Normal,Female,Fashion Accessories,43.7,6,6.8,233.31,2023-06-17,19:49,Credit card,5.1
INV000393,A,Mandalay,Normal,Female,Sports & Travel,64.89,8,9.61,30.54,2023-06-20,11:11,Cash,5.7
INV000394,C,Mandalay,Normal,Male,Sports & Travel,61.51,9,8.21,36.86,2023-03-23,8:46,Ewallet,5.8
INV000395,C,Mandalay,Normal,Male,Fashion Accessories,76.54,8,4.09,282.09,2023-05-15,9:57,Ewallet,7.4
INV000396,C,Naypyitaw,Member,Male,Home & Lifestyle,73.9,6,9.12,116.69,2023-05-20,12:57,Ewallet,5.1
INV000397,C,Naypyitaw,Normal,Female,Health & Beauty,61.82,7,5.08,401.15,2023-04-25,9:23,Cash,7.9
INV000398,A,Naypyitaw,Normal,Male,Sports & Travel,75.29,2,2.83,422.97,2023-08-24,10:17,Credit card,8.0
INV000399,B,Yangon,Normal,Male,Sports & Travel,68.08,7,2.45,169.73,2023-12-24,16:49,Cash,7.1
INV000400,C,Yangon,Normal,Male,Home & Lifestyle,71.73,2,5.8,146.01,2023-03-17,10:29,Cash,4.0
INV000401,B,Mandalay,Member,Male,Electronic Accessories,85.39,6,1.68,495.17,2023-12-31,12:39,Ewallet,6.0
INV000402,C,Yangon,Normal,Male,Fashion Accessories,54.48,1,5.54,302.54,2023-12-23,17:34,Credit card,6.9
INV000403,A,Naypyitaw,Normal,Male,Electronic Accessories,69.5,4,1.03,377.01,2023-10-06,8:25,Ewallet,8.9
INV000404,C,Mandalay,Member,Male,Sports & Travel,21.7,4,9.69,76.55,2023-10-19,12:11,Credit card,6.3
INV000405,B,Naypyitaw,Member,Female,Food & Beverages,84.1,2,4.06,102.96,2023-05-06,16:18,Cash,4.8
INV000406,A,Yangon,Normal,Male,Electronic Accessories,86.86,8,9.5,184.68,2023-10-26,8:13,Ewallet,8.7
INV000407,C,Mandalay,Normal,Female,Home & Lifestyle,74.57,3,1.84,48.67,2023-06-07,15:06,Ewallet,6.9
INV000408,C,Mandalay,Member,Male,Sports & Travel,86.31,7,7.28,486.21,2023-10-11,8:13,Credit card,6.6
INV000409,B,Mandalay,Normal,Male,Home & Lifestyle,49.87,4,5.82,31.95,2023-08-16,15:36,Cash,8.5
INV000410,C,Yangon,Member,Male,Home & Lifestyle,96.14,5,3.56,91.99,2023-05-20,13:12,Credit card,10.0
INV000411,C,Mandalay,Member,Male,Health & Beauty,19.04,3,6.31,97.78,2023-09-20,15:28,Credit card,5.3
INV000412,A,Mandalay,Member,Female,Health & Beauty,82.84,7,9.63,419.88,2023-07-13,9:55,Ewallet,6.3
INV000413,A,Mandalay,Normal,Female,Fashion Accessories,33.2,8,8.79,398.03,2023-01-12,18:02,Ewallet,5.8
INV000414,C,Mandalay,Normal,Female,Fashion Accessories,62.64,2,7.96,307.84,2023-05-24,9:11,Ewallet,6.6
INV000415,B,Yangon,Member,Female,Health & Beauty,94.5,8,9.01,91.37,2023-10-13,8:32,Ewallet,9.4
INV000416,A,Mandalay,Normal,Female,Electronic Accessories,82.65,7,6.18,417.08,2023-04-01,8:24,Ewallet,8.0
INV000417,C,Mandalay,Normal,Female,Electronic Accessories,14.58,8,1.61,427.84,2023-06-17,12:08,Credit card,5.1
INV000418,B,Mandalay,Normal,Male,Sports & Travel,86.64,6,3.95,490.65,2023-03-20,12:50,Cash,9.7
INV000419,B,Yangon,Normal,Male,Health & Beauty,22.08,8,4.51,271.42,2023-08-20,12:47,Credit card,5.2
INV000420,B,Naypyitaw,Member,Male,Sports & Travel,91.86,4,7.79,239.92,2023-10-11,19:24,Cash,7.3
INV000421,B,Mandalay,Member,Male,Home & Lifestyle,32.2,1,6.13,27.1,2023-09-09,16:41,Ewallet,6.3
INV000422,A,Yangon,Normal,Male,Home & Lifestyle,71.06,6,5.1,449.12,2023-11-28,16:35,Ewallet,9.8
INV000423,C,Mandalay,Member,Male,Fashion Accessories,34.79,6,1.82,108.34,2023-05-09,17:38,Cash,4.1
INV000424,C,Naypyitaw,Normal,Male,Fashion Accessories,35.31,7,4.07,55.58,2023-10-24,9:59,Cash,6.7
INV000425,B,Yangon,Normal,Male,Food & Beverages,25.79,7,5.33,393.47,2023-05-10,12:43,Credit card,5.5
INV000426,C,Naypyitaw,Member,Male,Food & Beverages,73.87,3,5.84,424.56,2023-01-17,14:09,Cash,5.7
INV000427,A,Yangon,Normal,Male,Fashion Accessories,20.25,8,3.75,386.83,2023-07-25,10:52,Cash,5.3
INV000428,C,Mandalay,Member,Male,Sports & Travel,10.64,6,3.16,286.53,2023-08-09,17:04,Cash,8.5
INV000429,B,Yangon,Member,Female,Health & Beauty,25.25,9,7.27,63.95,2023-02-05,13:02,Cash,4.2
INV000430,B,Naypyitaw,Member,Female,Food & Beverages,80.09,4,2.14,290.41,2023-02-09,14:10,Cash,9.2
INV000431,A,Naypyitaw,Normal,Male,Food & Beverages,53.18,9,8.57,227.4,2023-08-02,9:56,Credit card,4.2
INV000432,A,Mandalay,Member,Female,Sports & Travel,62.22,6,5.29,117.93,2023-03-23,8:56,Credit card,7.4
INV000433,C,Naypyitaw,Member,Female,Health & Beauty,44.94,3,3.99,390.12,2023-12-08,16:15,Credit card,8.3
INV000434,A,Mandalay,Member,Male,Food & Beverages,54.3,8,6.05,442.21,2023-02-02,8:57,Cash,4.2
INV000435,A,Yangon,Member,Female,Health & Beauty,43.13,2,5.45,256.61,2023-08-27,17:51,Credit card,9.5
INV000436,C,Yangon,Member,Female,Sports & Travel,65.08,3,9.47,320.86,2023-04-07,18:57,Ewallet,7.2
INV000437,B,Yangon,Member,Female,Electronic Accessories,53.6,8,7.28,193.63,2023-08-23,9:41,Cash,4.2
INV000438,B,Yangon,Normal,Female,Health & Beauty,11.65,3,3.15,413.49,2023-05-16,18:08,Credit card,6.7
INV000439,C,Mandalay,Member,Female,Home & Lifestyle,60.27,5,1.74,460.27,2023-08-10,15:54,Credit card,9.3
INV000440,B,Mandalay,Normal,Male,Food & Beverages,23.18,4,6.59,24.62,2023-01-03,14:56,Cash,5.0
INV000441,A,Naypyitaw,Normal,Male,Food & Beverages,12.82,7,8.49,243.44,2023-10-11,13:50,Ewallet,6.4
INV000442,C,Yangon,Normal,Female,Home & Lifestyle,43.5,3,9.78,427.36,2023-06-11,16:50,Ewallet,8.1
INV000443,B,Mandalay,Member,Male,Food & Beverages,65.17,1,2.23,381.43,2023-03-28,15:01,Ewallet,8.9
INV000444,C,Naypyitaw,Normal,Male,Home & Lifestyle,57.53,3,8.7,23.82,2023-11-01,8:31,Ewallet,6.1
INV000445,A,Yangon,Member,Female,Fashion Accessories,65.58,4,1.65,201.3,2023-10-31,19:39,Ewallet,9.5
